Wed, 01 Apr 2020 06:34:42 GMT | INFO | app.log | Request received at /login | data:{"workspaceName":"Workspace1","emailId":"user1@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | log_data:{"workspaceName":"Workspace1","emailId":"user1@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | 
Wed, 01 Apr 2020 08:59:33 GMT | INFO | app.log | Request received at /room/delete | data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e8455154542b81972c98e39"} | log_data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e8455154542b81972c98e39"} | 
Wed, 01 Apr 2020 08:59:35 GMT | INFO | app.log | Request received at /room/delete | data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e843419fd499222a003547c"} | log_data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e843419fd499222a003547c"} | 
Wed, 01 Apr 2020 08:59:38 GMT | INFO | app.log | Request received at /room/delete | data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e8456ec5eaee81a0306a682"} | log_data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e8456ec5eaee81a0306a682"} | 
Wed, 01 Apr 2020 08:59:40 GMT | INFO | app.log | Request received at /room/delete | data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e8456b45eaee81a0306a67f"} | log_data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e8456b45eaee81a0306a67f"} | 
Wed, 01 Apr 2020 08:59:41 GMT | INFO | app.log | Request received at /room/delete | data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e8457420507781a5e613eaa"} | log_data:{"workspaceId":"Workspace1","userId":"5e74dd64358d282c9b6f517e","roomId":"5e8457420507781a5e613eaa"} | 
Wed, 01 Apr 2020 08:59:57 GMT | INFO | app.log | Request received at /room/create | data:{"workspaceName":"Workspace1","roomName":"pri1","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | log_data:{"workspaceName":"Workspace1","roomName":"pri1","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | 
Wed, 01 Apr 2020 09:00:16 GMT | INFO | app.log | Request received at /room/join | data:{"userId":"5e74dd64358d282c9b6f517d","roomId":"5e84580d9d900e1aa4f57128","workspaceName":"Workspace1"} | log_data:{"userId":"5e74dd64358d282c9b6f517d","roomId":"5e84580d9d900e1aa4f57128","workspaceName":"Workspace1"} | 
Wed, 01 Apr 2020 09:03:45 GMT | INFO | app.log | Request received at /room/create | data:{"workspaceName":"Workspace1","roomName":"pri2","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | log_data:{"workspaceName":"Workspace1","roomName":"pri2","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | 
Wed, 01 Apr 2020 09:09:00 GMT | INFO | app.log | Request received at /room/join | data:{"userId":"5e74dd64358d282c9b6f517d","roomId":"5e8458f2fcf46c1ac1d4631b","workspaceName":"Workspace1","notificationId":"5e8458f8fcf46c1ac1d4631d"} | log_data:{"userId":"5e74dd64358d282c9b6f517d","roomId":"5e8458f2fcf46c1ac1d4631b","workspaceName":"Workspace1","notificationId":"5e8458f8fcf46c1ac1d4631d"} | 
Wed, 01 Apr 2020 09:10:03 GMT | INFO | app.log | Request received at /room/create | data:{"workspaceName":"Workspace1","roomName":"pri3","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | log_data:{"workspaceName":"Workspace1","roomName":"pri3","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | 
Wed, 01 Apr 2020 09:13:48 GMT | INFO | app.log | Request received at /room/join | data:{"userId":"5e74dd64358d282c9b6f517d","roomId":"5e845a6b28c47f1b24744a5c","workspaceName":"Workspace1","notificationId":"5e845b450f99a21c1917fe90"} | log_data:{"userId":"5e74dd64358d282c9b6f517d","roomId":"5e845a6b28c47f1b24744a5c","workspaceName":"Workspace1","notificationId":"5e845b450f99a21c1917fe90"} | 
Wed, 01 Apr 2020 11:32:18 GMT | INFO | app.log | Request received at /room/create | data:{"workspaceName":"Workspace1","roomName":"pri4","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | log_data:{"workspaceName":"Workspace1","roomName":"pri4","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | 
Wed, 01 Apr 2020 11:32:41 GMT | INFO | app.log | Request received at /login | data:{"workspaceName":"Workspace1","emailId":"user1@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | log_data:{"workspaceName":"Workspace1","emailId":"user1@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | 
Wed, 01 Apr 2020 11:32:41 GMT | INFO | app.log | Return success response | data:{"sucess":true} | log_data:{"workspaceName":"Workspace1","emailId":"user1@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | 
Thu, 02 Apr 2020 04:15:19 GMT | INFO | app.log | Request received at /login | data:{"workspaceName":"Workspace1","emailId":"user1@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | log_data:{"workspaceName":"Workspace1","emailId":"user1@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | 
Thu, 02 Apr 2020 04:15:19 GMT | INFO | app.log | Return success response | data:{"sucess":true} | log_data:{"workspaceName":"Workspace1","emailId":"user1@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | 
Thu, 02 Apr 2020 04:54:53 GMT | INFO | app.log | Request received at /login | data:{"workspaceName":"Workspace1","emailId":"user2@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | log_data:{"workspaceName":"Workspace1","emailId":"user2@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | 
Thu, 02 Apr 2020 04:54:53 GMT | INFO | app.log | Return success response | data:{"sucess":true} | log_data:{"workspaceName":"Workspace1","emailId":"user2@gmail.com","config":{"headers":{"Content-Type":"application/json"}}} | 
Thu, 02 Apr 2020 06:06:51 GMT | INFO | app.log | Request received at /room/create | data:{"workspaceName":"Workspace1","roomName":"pri5","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | log_data:{"workspaceName":"Workspace1","roomName":"pri5","userId":"5e74dd64358d282c9b6f517e","isPublic":false} | 
